URL,Tag,Text
https://docs.dmexpro.com/creditNote.html,li,"Payment Mode:A single select dropdown with options such as Cash, Cheque, and Net Banking."
https://docs.dmexpro.com/creditNote.html,li,Payment Date:A field for selecting the date the payment was made.
https://docs.dmexpro.com/creditNote.html,li,Paid Amount:The amount paid. This field is mandatory.
https://docs.dmexpro.com/creditNote.html,li,Remarks:Additional text for any relevant remarks related to the payment.
https://docs.dmexpro.com/creditNote.html,h4,Step 2: PAYMENT CONDITIONS:
https://docs.dmexpro.com/creditNote.html,li,"If the Payment Method is ""Paid"", the Payment Mode and Payment Date fields become mandatory."
https://docs.dmexpro.com/creditNote.html,li,"If the Payment Method is ""Amount Reduced from PO"", the Reference Number field becomes mandatory."
https://docs.dmexpro.com/creditNote.html,li,"You can add new payment record by clicking on ""Add Payment"" button. This will allow you to add multiple payment entries to the payment details table"
https://docs.dmexpro.com/creditNote.html,li,"In the Delete column, a ""Delete"" button will be displayed next to each row. Clicking on this button will delete the corresponding row from the payment details table"
https://docs.dmexpro.com/creditNote.html,li,"Once you've filled out the payment details, clicking on the ""Submit Payment"" button will save the changes and return you to the search screen"
https://docs.dmexpro.com/creditNote.html,li,"If the Paid Amount is equal to the total amount to be paid, the status of the credit note will be marked as Closed once you click on the ""Submit Payment"" button."
https://docs.dmexpro.com/creditNote.html,li,"If the Paid Amount is less than the total amount to be paid, the status will remain as ""Pending"" indicating that there is still an outstanding balance."
https://docs.dmexpro.com/creditNote.html,p,That's It !!Youâve successfully learned how to Search and Add Credit Notes based on multiple filters using the DMeX app
https://docs.dmexpro.com/creditNote.html,p,"For further assistance, please contact the Support Team"
https://docs.dmexpro.com/dispatchCheckList.html,h2,Dispatch Check List
https://docs.dmexpro.com/dispatchCheckList.html,h3,Before You Begin
https://docs.dmexpro.com/dispatchCheckList.html,li,"To get started, make sure you have your username and password ready."
https://docs.dmexpro.com/dispatchCheckList.html,li,"Once you log in, you will land on the welcome screen."
https://docs.dmexpro.com/dispatchCheckList.html,h4,Prerequisite:
https://docs.dmexpro.com/dispatchCheckList.html,li,"Certainly, before creating an Dispatch Check List , it's a good practice to ensure that all the relevant details have been entered or updated."
https://docs.dmexpro.com/dispatchCheckList.html,li,"Updating/Adding data like the relevant questions, invoice, employee  before adding a Dispatch Check List is neccessary for maintaining accurate Dispatch Check List."
https://docs.dmexpro.com/dispatchCheckList.html,li,Questions:Ensuring that the questions for the Dispatch Check List are accurate and relevant is a critical aspect of the process. It is essential to validate these questions with higher authorities or relevant stakeholders to guarantee their correctness and alignment with the quality standards and expectations of the organization. This validation process helps maintain the integrity and effectiveness of the quality check procedure.
https://docs.dmexpro.com/dispatchCheckList.html,li,"By Updating these master screens and sales orders before creating an invoice, you ensure that the invoice process is efficient, accurate, and free from errors."
https://docs.dmexpro.com/dispatchCheckList.html,h4,1.1 Add Dispatch Check List
https://docs.dmexpro.com/dispatchCheckList.html,h3,Add a Dispatch Check List - Step-by-Step
https://docs.dmexpro.com/dispatchCheckList.html,p,Step 1:Reach the Dispatch Check List
https://docs.dmexpro.com/dispatchCheckList.html,li,"From the main Side menu, click on ""Packing,"" then go to ""Operations,"" and finally choose ""Dispatch Check List"" This will open the Dispatch Check List Search page."
https://docs.dmexpro.com/dispatchCheckList.html,p,Step 2:Adding a Dispatch Check List
https://docs.dmexpro.com/dispatchCheckList.html,li,"On the top right of the Dispatch Check List Search page, you'll see an ""Add Dispatch Check List"" button. Click this button."
https://docs.dmexpro.com/dispatchCheckList.html,p,Step 3:Fill in details
https://docs.dmexpro.com/dispatchCheckList.html,p,"Upon clicking the âAdd Dispatch Check List button, the Add Dispatch Check List will open. Complete the following information:"
https://docs.dmexpro.com/dispatchCheckList.html,li,Invoice: [Dropdown] (Mandatory) Choose the invoice from the dropdown list. The Non-Tool invoice added in the invoice screen will be shown as an option.
https://docs.dmexpro.com/dispatchCheckList.html,li,Notes: [Text Field] Enter the general comments or remarks if any.
https://docs.dmexpro.com/dispatchCheckList.html,li,Employee: [Dropdown](Mandatory)  Select the employee.The name of the employee will be displayed in the dropdown options.
https://docs.dmexpro.com/dispatchCheckList.html,li,"Package Date: [Dropdown] (Mandatory)The current date shall be automatically designated as the package date. However, should the need arise for alteration, such adjustments can be made in accordance with specific request."
https://docs.dmexpro.com/dispatchCheckList.html,li,We have a list of questions that are required to meet the quality standards of the packing of a part.
https://docs.dmexpro.com/dispatchCheckList.html,li,"Check or uncheck the questions , if an open the camera option is given you can upload the photo for that . Note: Only 4 photos are allowed"
https://docs.dmexpro.com/dispatchCheckList.html,li,"Notes:The quality standards criteria are presented as questions accompanied by a checkbox for indicating compliance and an option to capture a photograph. This format allows for a systematic assessment of each criterion, enabling users to record whether the criteria have been met and to provide visual documentation through photos if necessary."
https://docs.dmexpro.com/dispatchCheckList.html,li,"If you change your mind and don't want to add an Dispatch Check List click ""Cancel"" it takes you back to the Dispatch Check Listk Search page."
https://docs.dmexpro.com/dispatchCheckList.html,li,"To Start Over: Click the ""Clear"" button if you wish to erase all information and begin a new. Please note that once this button is clicked, the entered information will not be saved."
https://docs.dmexpro.com/dispatchCheckList.html,li,Click the âDraftâ button.
https://docs.dmexpro.com/dispatchCheckList.html,p,Drafting Of Dispatch CheckList
https://docs.dmexpro.com/dispatchCheckList.html,li,Upon drafting of a Dispatch CheckList the entry will be added and the screen will be transited to edit mode.
https://docs.dmexpro.com/dispatchCheckList.html,li,"Click the ""Submit"" button."
https://docs.dmexpro.com/dispatchCheckList.html,p,Submission Of Dispatch CheckList
https://docs.dmexpro.com/dispatchCheckList.html,li,"Upon submission of a Dispatch CheckList the entry will be added and the screen will be transited to edit mode and an email notification will be generated and sent to the authorities whose email Ids are added against the DQC in the [Email Config Master Screen], alerting them that a Dispatch CheckList has been raised."
https://docs.dmexpro.com/dispatchCheckList.html,h4,1.2  Search Dispatch CheckList
https://docs.dmexpro.com/dispatchCheckList.html,h3,Search a Dispatch CheckList - Step-by-Step
https://docs.dmexpro.com/dispatchCheckList.html,p,Step 1:Start Searching
https://docs.dmexpro.com/dispatchCheckList.html,p,"On the Dispatch CheckList Search page, you can search in different ways:"
https://docs.dmexpro.com/dispatchCheckList.html,li,Status: Select the status of the Dispatch CheckList for which you want to search for.
https://docs.dmexpro.com/dispatchCheckList.html,li,From Date: Select the date range from when you want to search for.
https://docs.dmexpro.com/dispatchCheckList.html,li,To Date: Select the date range until when you want to search for.
https://docs.dmexpro.com/dispatchCheckList.html,p,Step 2:See the Results
https://docs.dmexpro.com/dispatchCheckList.html,p,"After clicking ""Search,"" you'll see results:"
https://docs.dmexpro.com/dispatchCheckList.html,li,"If you searched by Status and Dates you'll find the matching result with Generate, Invoice Number, Part Name, Notes, Status, Packaging Date, Packaged By with an option to view/edit  [Refer 8.1.2.3]"
https://docs.dmexpro.com/dispatchCheckList.html,li,"Click the Generate button , by clicking this a PDF will be generated with the questions and the images of the Dispatch CheckList ."
https://docs.dmexpro.com/dispatchCheckList.html,h4,1.3 Edit Dispatch CheckList
https://docs.dmexpro.com/dispatchCheckList.html,h3,Edit a Dispatch CheckList - Step-by-Step
https://docs.dmexpro.com/dispatchCheckList.html,p,Step 1:Find Dispatch CheckList Edit
https://docs.dmexpro.com/dispatchCheckList.html,p,Step 2:Start Editing
https://docs.dmexpro.com/dispatchCheckList.html,p,Step 3:Edit Details
https://docs.dmexpro.com/dispatchCheckList.html,p,"After searching, you'll see the Dispatch CheckList you want to edit."
https://docs.dmexpro.com/dispatchCheckList.html,li,"Click ""View/Edit"" next to that Generate to reach the Edit Dispatch CheckList page."
https://docs.dmexpro.com/dispatchCheckList.html,p,Step 4:Update Info
https://docs.dmexpro.com/dispatchCheckList.html,li,"On the Edit Dispatch CheckList page, you'll see existing details."
https://docs.dmexpro.com/dispatchCheckList.html,p,Step 5:Edit Dispatch CheckList Page:
https://docs.dmexpro.com/dispatchCheckList.html,li,"On the EditDispatch CheckList page, you'll find the existing details of the  Dispatch CheckList you're editing."
https://docs.dmexpro.com/dispatchCheckList.html,li,Change details that you like to update in  Dispatch CheckList .
https://docs.dmexpro.com/dispatchCheckList.html,p,Step 6:Submit/Cancel
https://docs.dmexpro.com/dispatchCheckList.html,li,Click the âSubmitâ Button
https://docs.dmexpro.com/dispatchCheckList.html,p,Submission Of Dispatch CheckList
https://docs.dmexpro.com/dispatchCheckList.html,li,"Upon submission of a Dispatch CheckList , the entry will be updated and the screen will transition to the editing mode and an email notification will be generated and sent to the authorities whose email Ids are added against the DQC in the [Email Config Master Screen], alerting them that a Dispatch CheckList has been updated."
https://docs.dmexpro.com/dispatchCheckList.html,p,"That's it! You've learned how to ADD, SEARCH, EDIT a plant using the DMeX app. If you need help, contact the support team."
